frame_index,timestamp_ms
1898,32273.6
1899,32291.6
1900,32303.8
1901,32320.5
1902,32338.8
1903,32353.6
1904,32371.9
1905,32386.1
1906,32404.2
1907,32421.2
1908,32437.4
1909,32455.4
1910,32475.2
1911,32487.8
1912,32506
1913,32521.9
1914,32535.8
1915,32553.5
1916,32572.2
1917,32586.3
1918,32603
1919,32620.7
1920,32638.8
1921,32652.8
1922,32671
1923,32688.8
1924,32702.4
1925,32720
1926,32737.9
1927,32753.8
1928,32769.1
1929,32787.2
1930,32803.7
1931,32820.7
1932,32838
1933,32855.2
1934,32871.7
1935,32887.6
1936,32904.2
1937,32919.1
1938,32936.6
1939,32953.5
1940,32970.3
1941,32988.3
1942,33001.9
1943,33021.2
1944,33037.4
1945,33056.1
1946,33071.2
1947,33089.1
1948,33102.6
1949,33120.4
1950,33137.9
1951,33154.6
1952,33173.5
1953,33186.7
1954,33202.5
1955,33221
1956,33236.8
1957,33253.2
1958,33274.1
1959,33293.1
1960,33306
1961,33318.8
1962,33337.1
1963,33357.7
1964,33377.5
1965,33389.3
1966,33405.1
1967,33418.9
1968,33436.4
1969,33453.2
1970,33470.1
1971,33490.5
1972,33507.5
1973,33518.9
1974,33536.9
1975,33551.6
1976,33570.2
1977,33586.7
1978,33602.1
1979,33619.6
1980,33636.1
1981,33653.9
1982,33669.4
1983,33692.3
1984,33706.2
1985,33719.3
1986,33735.2
1987,33752.5
1988,33769.6
1989,33786.8
1990,33802.9
1991,33821
1992,33835.2
1993,33854
1994,33872.4
1995,33887.8
1996,33902.6
1997,33919.8
1998,33936.3
1999,33955.2
2000,33969.1
2001,33989.4
2002,34001.9
2003,34021
2004,34037.8
2005,34051.7
2006,34069.2
2007,34086.7
2008,34101.7
2009,34118.2
2010,34136.9
2011,34151.3
2012,34169
2013,34186.1
2014,34202
2015,34219.1
2016,34235
2017,34252.1
2018,34269.6
2019,34285.3
2020,34305.2
2021,34319.4
2022,34336.8
2023,34350.9
2024,34370.8
2025,34384.8
2026,34402.8
2027,34420.8
2028,34434.2
2029,34452.5
2030,34470.4
2031,34491.3
2032,34503.7
2033,34517.7
2034,34535.7
2035,34551.3
2036,34568.7
2037,34586.4
2038,34602.9
2039,34619.3
2040,34634.3
2041,34651.7
2042,34668.2
2043,34688.3
2044,34703.7
2045,34719
2046,34734.1
2047,34752.1
2048,34767.1
2049,34784.9
2050,34802.9
2051,34818.6
2052,34836.4
2053,34850.8
2054,34869.8
2055,34884.9
2056,34903.6
2057,34917.8
2058,34934.4
2059,34951.7
2060,34968.8
2061,34983.9
2062,35002.2
2063,35017.6
2064,35034.4
2065,35051
2066,35067.4
2067,35085.6
2068,35100.3
2069,35118.2
2070,35133.6
2071,35151.4
2072,35168.5
2073,35185.4
2074,35200.1
2075,35218.4
2076,35237
2077,35253.6
2078,35267.6
2079,35287.2
2080,35303.1
2081,35318.5
2082,35336
2083,35349.9
2084,35369.1
2085,35383.2
2086,35400.4
2087,35418.2
2088,35432.9
2089,35450.3
2090,35466.8
2091,35486.1
2092,35500.3
2093,35517.2
2094,35533.2
2095,35551.6
2096,35566.5
2097,35584.5
2098,35602.1
2099,35616.8
2100,35634.9
2101,35649.9
2102,35667.1
2103,35686.8
2104,35700.9
2105,35716.7
2106,35735.7
2107,35751.9
2108,35766.1
2109,35784.2
2110,35801.1
2111,35818.4
2112,35834.8
2113,35851.4
2114,35869.6
2115,35884.4
2116,35898.9
2117,35917.4
2118,35936
2119,35950.8
2120,35968.6
2121,35983.6
2122,36001.8
2123,36018.6
2124,36033
2125,36049.6
2126,36067.3
2127,36084.9
2128,36106.4
2129,36116.8
2130,36132.9
2131,36150.7
2132,36165.8
2133,36182.8
2134,36199.8
2135,36216.6
2136,36233.1
2137,36251.3
2138,36268.3
2139,36284.6
2140,36300.3
2141,36318.4
2142,36334.1
2143,36350.3
2144,36365.8
2145,36384.2
2146,36401.9
2147,36415.8
2148,36432.9
2149,36451.3
2150,36467.6
2151,36486.5
2152,36503.1
2153,36515.1
2154,36533
2155,36551.2
2156,36565.6
2157,36583.9
2158,36599.6
2159,36616
2160,36633.8
2161,36651.6
2162,36665.7
2163,36685.3
2164,36700.8
2165,36715.3
2166,36732.9
2167,36750.5
2168,36765.1
2169,36783.3
2170,36799.9
2171,36816.7
2172,36834.5
2173,36850.5
2174,36868.2
2175,36887.5
2176,36901
2177,36915.1
2178,36932.8
2179,36948.5
2180,36965.6
2181,36983.2
2182,36998.6
2183,37016.2
2184,37031.8
2185,37049.4
2186,37067.6
2187,37083.3
2188,37100.7
2189,37114.4
2190,37132.6
2191,37149.9
2192,37166.9
2193,37182.8
2194,37199.8
2195,37216.7
2196,37233.6
2197,37250.2
2198,37265.9
2199,37286
2200,37301
2201,37315
2202,37333.3
2203,37348
2204,37364.9
2205,37381.8
2206,37399.5
2207,37415.5
2208,37433.3
2209,37448.1
2210,37466.4
2211,37483.4
2212,37504.8
2213,37519.1
2214,37535
2215,37551.1
2216,37565.1
2217,37585
2218,37598.1
2219,37616.7
2220,37631.1
2221,37648.7
2222,37668.3
2223,37688.5
2224,37708
2225,37724.4
2226,37734.6
2227,37749.6
2228,37770
2229,37782.8
2230,37797.6
2231,37815.8
2232,37831.3
2233,37848.6
2234,37866.8
2235,37882.6
2236,37897.6
2237,37916.7
2238,37931.1
2239,37948.3
2240,37966.1
2241,37980.7
2242,37998.8
2243,38016.5
2244,38030.5
2245,38048.3
2246,38065.4
2247,38081.5
2248,38099.5
2249,38113.8
2250,38131.8
2251,38148.2
2252,38164.3
2253,38181
2254,38197.8
2255,38215.1
2256,38233.6
2257,38248.4
2258,38264.9
2259,38285.3
2260,38298.6
2261,38316.5
2262,38330.9
2263,38349
2264,38365.1
2265,38382.4
2266,38395.9
2267,38414.6
2268,38432.2
2269,38447.8
2270,38465.7
2271,38481.5
2272,38498.5
2273,38516.6
2274,38530.9
2275,38548.6
2276,38564.3
2277,38582.3
2278,38599.1
2279,38615.6
2280,38633.4
2281,38646.6
2282,38665.1
2283,38682.2
2284,38697.9
2285,38716.8
2286,38729.8
2287,38747.8
2288,38765.1
2289,38780.6
2290,38798.4
2291,38813.3
2292,38831.1
2293,38849.4
2294,38863.2
2295,38881.5
2296,38901.3
2297,38913.9
2298,38931.4
2299,38948.2
2300,38964.2
2301,38980.2
2302,38998.3
2303,39013.2
2304,39031.5
2305,39048.1
2306,39063.9
2307,39083.4
2308,39098.9
2309,39113.4
2310,39130.8
2311,39147.8
2312,39163.9
2313,39181.8
2314,39197.3
2315,39217.3
2316,39231.5
2317,39245.8
2318,39264.5
2319,39283.5
2320,39300.9
2321,39318.3
2322,39331.4
2323,39347.6
2324,39362.6
2325,39380.6
2326,39397.7
2327,39417.8
2328,39430.3
2329,39447.4
2330,39464.2
2331,39481.4
2332,39496.1
2333,39513.2
2334,39531.5
2335,39547.5
2336,39562.4
2337,39580.7
2338,39597.2
2339,39614.7
2340,39629.5
2341,39647.4
2342,39663.6
2343,39680.7
2344,39697.5
2345,39713.9
2346,39731.3
2347,39748.1
2348,39762.8
2349,39780.4
2350,39796.8
2351,39815.4
2352,39828.9
2353,39846.4
2354,39863.5
2355,39880.9
2356,39896.6
2357,39913.7
2358,39933.7
2359,39947.3
2360,39962.3
2361,39981
2362,39996.5
2363,40013.5
2364,40030
2365,40045.3
2366,40062.8
2367,40080.9
2368,40101.9
2369,40112.2
2370,40130.9
2371,40145.5
2372,40162.8
2373,40180.1
2374,40195.4
2375,40212.9
2376,40231.7
2377,40248.3
2378,40262.2
2379,40280.4
2380,40296.4
2381,40314.7
2382,40331.6
2383,40345.8
2384,40363.7
2385,40379.4
2386,40397
2387,40413.1
2388,40430.4
2389,40445.8
2390,40463.7
2391,40481.1
2392,40496.4
2393,40514.4
2394,40531.5
2395,40547.9
2396,40561.9
2397,40579.3
2398,40598.3
2399,40611.8
2400,40629.3
2401,40646.5
2402,40664
2403,40679.4
2404,40697.7
2405,40715.1
2406,40728.9
2407,40746.9
2408,40764.7
2409,40780.7
2410,40794
2411,40814.4
2412,40828.5
2413,40847.4
2414,40862
2415,40880.3
2416,40896.8
2417,40912.5
2418,40928.8
2419,40945.2
2420,40963
2421,40977.8
2422,40995.4
2423,41011.6
2424,41029.4
2425,41045.9
2426,41061.4
2427,41079
2428,41099.2
2429,41115.6
2430,41128.9
2431,41148.5
2432,41161.7
2433,41179
2434,41194.9
2435,41212.7
2436,41227.2
2437,41244.1
2438,41262.1
2439,41279.1
2440,41297.3
2441,41310.7
2442,41329.7
2443,41345.9
2444,41362.9
2445,41377.2
2446,41394.8
2447,41413
2448,41427.2
2449,41445.7
2450,41461.5
2451,41480.3
2452,41499.3
2453,41513.1
2454,41530.6
2455,41546.9
2456,41561
2457,41578
2458,41595.1
2459,41611.2
2460,41628.6
2461,41646.2
2462,41660.8
2463,41677.5
2464,41697.8
2465,41710.9
2466,41729.3
2467,41743.8
2468,41761.7
2469,41778.4
2470,41794.1
2471,41811.7
2472,41827.5
2473,41844.9
2474,41860.4
2475,41877.6
2476,41895.8
2477,41917
2478,41930.8
2479,41949.9
2480,41964.9
2481,41986.2
2482,41995
2483,42011.4
2484,42027.3
2485,42044.9
2486,42060.6
2487,42078.5
2488,42098.1
2489,42112.9
2490,42128.9
2491,42143.2
2492,42162.4
2493,42179.5
2494,42193.4
2495,42212.1
2496,42228.2
2497,42245.5
2498,42260.6
2499,42278.5
2500,42295.1
2501,42309.9
2502,42329.1
2503,42345
2504,42362.5
2505,42375.9
2506,42395.7
2507,42409.9
2508,42427.6
2509,42444.3
2510,42461.5
2511,42476.9
2512,42496.8
2513,42512.4
2514,42528.3
2515,42544
2516,42562.2
2517,42576.1
2518,42594.1
2519,42610
2520,42627.7
2521,42643.4
2522,42661.6
2523,42675.9
2524,42695.7
2525,42709.3
2526,42726.1
2527,42744.5
2528,42759.4
2529,42777
2530,42793.3
2531,42811.9
2532,42827.3
2533,42844.3
2534,42862.2
2535,42876.2
2536,42894.2
2537,42912.9
2538,42930.2
2539,42944.5
2540,42961.4
2541,42976.3
2542,42996.9
2543,43011.6
2544,43026.5
2545,43044.2
2546,43061.3
2547,43076.6
2548,43095.8
2549,43111.5
2550,43129.3
2551,43143.3
2552,43159.4
2553,43176.6
2554,43194.5
2555,43208.8
2556,43226.9
2557,43243.5
2558,43260.1
2559,43277.7
2560,43296.3
2561,43311.8
2562,43329.1
2563,43342.4
2564,43359.7
2565,43380.7
2566,43395.3
2567,43409.3
2568,43426.5
2569,43444.1
2570,43459.8
2571,43477.3
2572,43495.3
2573,43512.9
2574,43526.2
2575,43546.2
2576,43558.9
2577,43576.8
2578,43593
2579,43611.1
2580,43625.4
2581,43644
2582,43660.1
2583,43677.4
2584,43694
2585,43710.8
2586,43726.1
2587,43743.4
2588,43759.8
2589,43775.9
2590,43793.3
2591,43808.8
2592,43826.5
2593,43843.1
2594,43861.7
2595,43876.9
2596,43894.1
2597,43911.8
2598,43925.7
2599,43943.1
2600,43958.6
2601,43976
2602,43993.9
2603,44008.6
2604,44025.7
2605,44043.3
2606,44060.3
2607,44077.8
2608,44092.7
2609,44110.6
2610,44126.1
2611,44143.3
2612,44160.2
2613,44174.2
2614,44192.7
2615,44210
2616,44225
2617,44242.8
2618,44260.6
2619,44275.1
2620,44293.8
2621,44310.4
2622,44325.8
2623,44344.3
2624,44358.2
2625,44376.3
2626,44393.4
2627,44410.4
2628,44426.1
2629,44442.7
2630,44459.6
2631,44476.8
2632,44493
2633,44508.7
2634,44527
2635,44542.1
2636,44559.5
2637,44576.4
2638,44590.9
2639,44608.6
2640,44626
2641,44643.4
2642,44656.9
2643,44676.1
2644,44694.1
2645,44708.8
2646,44726.2
2647,44742.8
2648,44758
2649,44776.5
2650,44792
2651,44809.5
2652,44826.1
2653,44840.7
2654,44857
2655,44875
2656,44894.4
2657,44927.4
2658,44957.8
2659,44985.8
2660,44995.1
2661,45026.4
2662,45049.1
2663,45062.5
2664,45075.8
2665,45094.3
2666,45110.1
2667,45127.3
2668,45139.7
2669,45157.4
2670,45175.1
2671,45192.6
2672,45207
2673,45224.5
2674,45242.9
2675,45257.2
2676,45275.2
2677,45293.8
2678,45307.7
2679,45326.2
2680,45343.3
2681,45356.7
2682,45373.2
2683,45392.2
2684,45407.3
2685,45425.5
2686,45443
2687,45456.3
2688,45475
2689,45492.2
2690,45508.1
2691,45525.7
2692,45541.3
2693,45560.2
2694,45574.5
2695,45591.1
2696,45609
2697,45623.9
2698,45640.9
2699,45657.9
2700,45675.1
2701,45694.9
2702,45709
2703,45723.6
2704,45740.6
2705,45758.7
2706,45775.8
2707,45790.3
2708,45807.6
2709,45824.4
2710,45843.4
2711,45857.7
2712,45876
2713,45891.4
2714,45911.3
2715,45926.3
2716,45939.8
2717,45957.7
2718,45976.3
2719,45989.6
2720,46007.8
2721,46023
2722,46041.2
2723,46059.3
2724,46075.3
2725,46091.2
2726,46111.9
2727,46130.9
2728,46144.8
2729,46157
2730,46174.5
2731,46190.1
2732,46206.6
2733,46224.8
2734,46242.5
2735,46257.6
2736,46276.3
2737,46292.3
2738,46310.6
2739,46323.4
2740,46342.2
2741,46356
2742,46372.7
2743,46390.3
2744,46408.9
2745,46422.9
2746,46440.5
2747,46456.7
2748,46473.1
2749,46490.7
2750,46509.1
2751,46523.4
2752,46541.4
2753,46556.9
2754,46574
2755,46593.1
2756,46607.6
2757,46628.8
2758,46640.9
2759,46660.1
2760,46672.4
2761,46691.2
2762,46706.4
2763,46724.6
2764,46739.4
2765,46756.6
2766,46773
2767,46790.6
2768,46807.4
2769,46822.8
2770,46841.2
2771,46856.2
2772,46873.5
2773,46891.3
2774,46905.7
2775,46923.5
2776,46940.7
2777,46955.9
2778,46972.2
2779,46989.2
2780,47006.7
2781,47022.6
2782,47041.5
2783,47055.4
2784,47072.6
2785,47090.5
2786,47107.8
2787,47124.2
2788,47137.8
2789,47156
2790,47174.1
2791,47188.6
2792,47206.6
2793,47222.5
2794,47239.1
2795,47256.3
2796,47272.4
2797,47290.7
2798,47306.9
2799,47325.2
2800,47339.2
2801,47357.7
2802,47371.6
2803,47388.8
2804,47406.3
2805,47424.4
2806,47437.7
2807,47455.9
2808,47472.8
2809,47491.6
2810,47507.8
2811,47521.5
2812,47539.7
2813,47556.6
2814,47573
2815,47588.6
2816,47605.2
2817,47622.7
2818,47641.2
2819,47655
2820,47672.5
2821,47689.4
2822,47706.1
2823,47722.9
2824,47739.1
2825,47756.1
2826,47772.8
2827,47789.3
2828,47807
2829,47823.6
2830,47837.2
2831,47854.8
2832,47872.4
2833,47889.8
2834,47907.8
2835,47923.7
2836,47940.5
2837,47956
2838,47973.5
2839,47990.3
2840,48006.8
2841,48021.1
2842,48038.8
2843,48055.7
2844,48072.9
2845,48088.9
2846,48107.5
2847,48124.3
2848,48138.9
2849,48156.6
2850,48170.2
2851,48188.4
2852,48206
2853,48222.8
2854,48237.2
2855,48255.7
2856,48272.8
2857,48290.8
2858,48305.6
2859,48323.5
2860,48338.4
2861,48356.6
2862,48371.6
2863,48389.2
2864,48406.5
2865,48421.3
2866,48439.7
2867,48454.4
2868,48472.7
2869,48490
2870,48507.1
2871,48521.6
2872,48539
2873,48554.1
2874,48571.3
2875,48590.3
2876,48604.4
2877,48622.3
2878,48637.8
2879,48656.3
2880,48670.9
2881,48689.2
2882,48708
2883,48720.5
2884,48738.8
2885,48756.2
2886,48772.7
2887,48787.3
2888,48805.8
2889,48820.3
2890,48837.7
2891,48854.8
2892,48872.4
2893,48889.4
2894,48908.7
2895,48921.6
2896,48939.8
2897,48953.5
2898,48971.4
2899,48988.9
2900,49003.5
2901,49020.6
2902,49038.3
2903,49054.1
2904,49071.8
2905,49089.3
2906,49108.2
2907,49121.1
2908,49137.1
2909,49154.2
2910,49171.7
2911,49186.3
2912,49204.5
2913,49222.5
2914,49237
2915,49256.9
2916,49271.4
2917,49288.7
2918,49307.4
2919,49319.6
2920,49337.1
2921,49354.2
2922,49370.1
2923,49386.5
2924,49404.5
2925,49421.6
2926,49438.4
2927,49452.6
2928,49473.2
2929,49487.2
2930,49507.3
2931,49521
2932,49537.5
2933,49555.7
2934,49569.9
2935,49587.1
2936,49604.9
2937,49619.5
2938,49638.2
2939,49652.9
2940,49671.4
2941,49689
2942,49709.9
2943,49718.6
2944,49737.6
2945,49753.8
2946,49771.4
2947,49786.7
2948,49805.2
2949,49821.7
2950,49836.2
2951,49854.8
2952,49871.3
2953,49887.1
2954,49905.9
2955,49922.1
2956,49937.6
2957,49956.4
2958,49969.4
2959,49987.3
2960,50004.4
2961,50021.5
2962,50037.4
2963,50053.5
2964,50070.8
2965,50088.2
2966,50108.6
2967,50120.6
2968,50137.4
2969,50152.7
2970,50170.1
2971,50188.3
2972,50205.3
2973,50219.1
2974,50237
2975,50255
2976,50269.8
2977,50288.5
2978,50304.9
2979,50320.3
2980,50337
2981,50354.4
2982,50369.7
2983,50386.8
2984,50405.9
2985,50419
2986,50436.5
2987,50454.3
2988,50471.5
2989,50487.9
2990,50506.4
2991,50520.6
2992,50537.4
2993,50553.8
2994,50570.1
2995,50586
2996,50602.3
2997,50619.6
2998,50637.3
2999,50653.8
3000,50668.6
3001,50686.4
3002,50703.5
3003,50720.6
3004,50736.6
3005,50753.1
3006,50771.4
3007,50785.1
3008,50803.4
3009,50820.1
3010,50837.2
3011,50854
3012,50870.1
3013,50887.6
3014,50903.8
3015,50922
3016,50935.6
3017,50953.9
3018,50969.2
3019,50986.4
3020,51002.1
3021,51020.1
3022,51037
3023,51053.7
3024,51068.3
3025,51086.5
3026,51104.3
3027,51126.3
3028,51141.1
3029,51154.1
3030,51170.4
3031,51188.6
3032,51203
3033,51220.7
3034,51236.3
3035,51254.6
3036,51271
3037,51290.5
3038,51309.5
3039,51323.8
3040,51342.4
3041,51358.6
3042,51370.7
3043,51385.6
3044,51402.3
3045,51421.2
3046,51435.5
3047,51452.9
3048,51470.3
3049,51485.9
3050,51503.7
3051,51519.6
3052,51534.8
3053,51553
3054,51568.3
3055,51586.7
3056,51602.1
3057,51617.5
3058,51636.9
3059,51653.8
3060,51668.5
3061,51686.9
3062,51703.5
3063,51721.1
3064,51734
3065,51752.3
3066,51769.6
3067,51784.4
3068,51803.3
3069,51817.4
3070,51834.4
3071,51852.9
3072,51868.8
3073,51886.9
3074,51907.6
3075,51921
3076,51936.8
3077,51951
3078,51970.4
3079,51984.4
3080,52002.4
3081,52021.6
3082,52034.4
3083,52053.4
3084,52072.9
3085,52085.7
3086,52101.8
3087,52120
3088,52134.1
3089,52151.8
3090,52168.4
3091,52184.9
3092,52201.8
3093,52217.4
3094,52234.2
3095,52252.5
3096,52267.1
3097,52285.1
3098,52302.7
3099,52320.4
3100,52334.2
3101,52351.9
3102,52365.9
3103,52383.8
3104,52401.7
3105,52419.9
3106,52433.7
3107,52450.3
3108,52466.5
3109,52485.4
3110,52503.2
3111,52522.1
3112,52533.9
3113,52551.8
3114,52569.1
3115,52583.8
3116,52601
3117,52617.3
3118,52636.3
3119,52650.9
3120,52668.8
3121,52684.5
3122,52702.9
3123,52721.8
3124,52736.1
3125,52750.3
3126,52767.8
3127,52784.3
3128,52801.7
3129,52816.5
3130,52834.9
3131,52849.9
3132,52868.4
3133,52883.2
3134,52901.7
3135,52922.3
3136,52933
3137,52951.6
3138,52966.3
3139,52984.5
3140,53002.2
3141,53017.4
3142,53034.5
3143,53052.6
3144,53066.5
3145,53084.3
3146,53103.6
3147,53119.5
3148,53133.6
3149,53152.1
3150,53165.9
3151,53183.6
3152,53200.9
3153,53217.2
3154,53233.4
3155,53250.5
3156,53268.9
3157,53282.5
3158,53301.5
3159,53318.8
3160,53333.6
3161,53351.3
3162,53366.4
3163,53384.6
3164,53402.3
3165,53417.1
3166,53436.4
3167,53451.9
3168,53466.8
3169,53485.7
3170,53499.8
3171,53518.3
3172,53534.9
3173,53549.3
3174,53569.2
3175,53582
3176,53600.3
3177,53617.1
3178,53633.9
3179,53649.4
3180,53668.8
3181,53684.9
3182,53700.3
3183,53717.9
3184,53734.4
3185,53749.4
3186,53768.6
3187,53781.7
3188,53798.6
3189,53815.7
3190,53834.1
3191,53852.1
3192,53867
3193,53882.6
3194,53901.1
3195,53917.6
3196,53933.9
3197,53949.2
3198,53966.8
3199,53982.8
3200,54000.3
3201,54016.6
3202,54033.4
3203,54051.4
3204,54065.7
3205,54083.4
3206,54100.8
3207,54121.9
3208,54132.2
3209,54148.4
3210,54165.2
3211,54182.9
3212,54199.9
3213,54215.4
3214,54234
3215,54249.4
3216,54266
3217,54284.2
3218,54300.9
3219,54318.1
3220,54332.8
3221,54349.7
3222,54365.9
3223,54382.2
3224,54400
3225,54417.3
3226,54431.3
3227,54448.9
3228,54464.9
3229,54482.2
3230,54499.1
3231,54518.9
3232,54532.3
3233,54550.1
3234,54565.1
3235,54582.6
3236,54598.8
3237,54615.8
3238,54634.4
3239,54648
3240,54665.6
3241,54682.9
3242,54701.4
3243,54721.4
3244,54732.2
3245,54749.8
3246,54766.5
3247,54783.2
3248,54797.8
3249,54815.1
3250,54833.2
3251,54849.5
3252,54866.8
3253,54881.4
3254,54899.5
3255,54917.5
3256,54931.1
3257,54950.8
3258,54964.3
3259,54982.5
3260,55000.5
3261,55014.6
3262,55033.9
3263,55047.8
3264,55068.7
3265,55082.8
3266,55101.4
3267,55115.5
3268,55133.4
3269,55147.7
3270,55165.7
3271,55181.5
3272,55198.1
3273,55215.8
3274,55233.7
3275,55247.6
3276,55265.4
3277,55283.4
3278,55298.4
3279,55317.7
3280,55331.1
3281,55348.8
3282,55365.5
3283,55380.7
3284,55398
3285,55414.4
3286,55432.3
3287,55449.6
3288,55466.5
3289,55480.9
3290,55498.4
3291,55518.3
3292,55531.7
3293,55549.3
3294,55566.4
3295,55580.5
3296,55598.7
3297,55616.4
3298,55631
3299,55649
3300,55666.1
3301,55680.3
3302,55698.6
3303,55721.5
3304,55732.5
3305,55748.7
3306,55763.6
3307,55783.9
3308,55797
3309,55815.8
3310,55830.6
3311,55848.3
3312,55864.8
3313,55882.5
3314,55900.9
3315,55915.1
3316,55935.9
3317,55947.7
3318,55965.3
3319,55982.2
3320,55997.4
3321,56015.4
3322,56032.6
3323,56049.3
3324,56063.8
3325,56082.3
3326,56101
3327,56122
3328,56131.1
3329,56148.2
3330,56164.1
3331,56180.6
3332,56198.2
3333,56213.7
3334,56231.1
3335,56248.1
3336,56266.1
3337,56280.7
3338,56297.8
3339,56317
3340,56331.6
3341,56346.4
3342,56364.1
3343,56381.8
3344,56396.7
3345,56414.6
3346,56432.1
3347,56448.8
3348,56463.8
3349,56481.8
3350,56500.2
3351,56515.1
3352,56531.2
3353,56547.3
3354,56566.2
3355,56579.8
3356,56598.3
3357,56613.4
3358,56632.4
3359,56646.4
3360,56663.4
3361,56681
3362,56698.5
3363,56714
3364,56732.3
3365,56746
3366,56765
3367,56780
3368,56797.9
3369,56812.6
3370,56829.8
3371,56846.8
3372,56864.8
3373,56878.9
3374,56897
3375,56917.5
3376,56929.8
3377,56946.7
3378,56964.5
3379,56980.2
3380,56997.1
3381,57014.2
3382,57031
3383,57045.5
3384,57062.1
3385,57080.3
3386,57097.1
3387,57114.6
3388,57134.1
3389,57146.3
3390,57162.7
3391,57179.5
3392,57198.6
3393,57212.4
3394,57229.6
3395,57248
3396,57262.6
3397,57280.4
3398,57296.7
3399,57317.1
3400,57331.7
3401,57346.4
3402,57364.5
3403,57381.2
3404,57395.3
3405,57412.7
3406,57429
3407,57446.9
3408,57462.1
3409,57480.4
3410,57496.4
3411,57517.9
3412,57531.2
3413,57549.4
3414,57563.2
3415,57580.3
3416,57595.4
3417,57613
3418,57630.9
3419,57645.6
3420,57662.9
3421,57679.4
3422,57696.5
3423,57713.7
3424,57728.9
3425,57749.3
3426,57763.5
3427,57779.7
3428,57797.5
3429,57814.2
3430,57830.4
3431,57845.3
3432,57863.2
3433,57881.1
3434,57895.4
3435,57914.2
3436,57929.1
3437,57948.7
3438,57962.7
3439,57980.7
3440,57995.3
3441,58013.3
3442,58032
3443,58048.7
3444,58062.2
3445,58081
3446,58094.4
3447,58114.5
3448,58129.7
3449,58146
3450,58162.7
3451,58178.6
3452,58195.9
3453,58213.2
3454,58230.3
3455,58244.2
3456,58262.1
3457,58280.2
3458,58297.5
3459,58313.9
3460,58328.6
3461,58347.1
3462,58361.2
3463,58379.3
3464,58396
3465,58411.6
3466,58429.2
3467,58446.1
3468,58463.3
3469,58480.8
3470,58494.5
3471,58513.2
3472,58530.5
3473,58545.1
3474,58563.4
3475,58579.5
3476,58596.2
3477,58611.4
3478,58632.7
3479,58646.4
3480,58660.5
3481,58677.9
3482,58696.1
3483,58713.6
3484,58729.7
3485,58748.3
3486,58765.5
3487,58778.5
3488,58794.7
3489,58812.2
3490,58829.2
3491,58845.3
3492,58862.6
3493,58876.8
3494,58895.7
3495,58911.9
3496,58931.8
3497,58944.9
3498,58962.3
3499,58977.3
3500,58995.6
3501,59013
3502,59026.4
3503,59044.5
3504,59061.4
3505,59080.1
3506,59093.9
3507,59112.3
3508,59131.7
3509,59149.2
3510,59162.4
3511,59177.2
3512,59194.9
3513,59211.5
3514,59228.2
3515,59244.1
3516,59260.8
3517,59278.5
3518,59294.2
3519,59312.8
3520,59326.9
3521,59345.2
3522,59361.4
3523,59378.7
3524,59394.3
3525,59412.8
3526,59427.7
3527,59445
3528,59462
3529,59479.3
3530,59494
3531,59512.9
3532,59527.3
3533,59547
3534,59561.2
3535,59578.9
3536,59594.3
3537,59611.6
3538,59628.4
3539,59645.9
3540,59660.8
3541,59678.9
3542,59696.5
3543,59711
3544,59730
3545,59746.5
3546,59760.9
3547,59778.5
3548,59795.7
3549,59812.2
3550,59826.7
3551,59844.8
3552,59861.8
3553,59877.9
3554,59893.6
3555,59910.4
3556,59930.6
3557,59945.5
3558,59959.7
3559,59977.4
3560,59993.4
3561,60011.6
3562,60027.1
3563,60045.9
3564,60062.4
3565,60076.8
3566,60094.9
3567,60113.6
3568,60127.2
3569,60144.2
3570,60160.1
3571,60180.5
3572,60192.9
3573,60212.8
3574,60226
3575,60243.1
3576,60259.9
3577,60277.5
3578,60294.9
3579,60309.7
3580,60328.2
3581,60344.6
3582,60361.5
3583,60374.9
3584,60394.4
3585,60410.7
3586,60426.4
3587,60444.3
3588,60462.3
3589,60480.8
3590,60493.6
3591,60512.4
3592,60531.6
3593,60545.5
3594,60559.6
3595,60576
3596,60594.6
3597,60611.7
3598,60625.7
3599,60643.5
3600,60660.6
3601,60675.6
3602,60697.2
3603,60709.9
3604,60729.7
3605,60742.9
3606,60761.5
3607,60776.1
3608,60794.3
3609,60810.1
3610,60828
3611,60842.7
3612,60859.6
3613,60877.1
3614,60895.6
3615,60908.6
3616,60928
3617,60944.7
3618,60958.8
3619,60975.8
3620,60993.6
3621,61010.9
3622,61026.4
3623,61044.1
3624,61061.6
3625,61075.8
3626,61093.6
3627,61114
3628,61130.6
3629,61142.3
3630,61161.2
3631,61175.8
3632,61193.3
3633,61212.4
3634,61226.2
3635,61242.8
3636,61261.2
3637,61276.3
3638,61292
3639,61309.5
3640,61329.5
3641,61345
3642,61359.4
3643,61376.7
3644,61394.2
3645,61413.1
3646,61425.8
3647,61443.1
3648,61460.2
3649,61477.5
3650,61492.8
3651,61509.2
3652,61531.1
3653,61543.1
3654,61559.7
3655,61575.5
3656,61592.6
3657,61609.2
3658,61625.7
3659,61642.6
3660,61658.6
3661,61676.3
3662,61692.4
3663,61709.8
3664,61729.1
3665,61742.7
3666,61759.4
3667,61775.5
3668,61792.2
3669,61809.6
3670,61825.8
3671,61842.8
3672,61857.6
3673,61875
3674,61892.6
3675,61909.5
3676,61930.4
3677,61948.2
3678,61957.6
3679,61976.7
3680,61992.8
3681,62009.5
